,3Y realised21,3Y GARCH,10Y realised21,10Y GARCH
2020-05-04,1.9855309953091544,2.6941260985539173,3.7100314464076116,5.3173379799776885
2020-05-06,1.9137223762430546,2.846589163990716,3.7385698819073556,5.177108993516799
2020-05-07,1.8511129213581423,2.763872139004011,3.7888621234450053,5.037652357445984
2020-05-08,1.8680139695613138,2.7352463111222844,3.8217111600010005,5.011849857875461
2020-05-11,1.9612799513631596,2.735240709650326,3.9791061451393475,4.987654777103344
2020-05-12,2.133575135106072,2.6936200574119153,3.979106145139346,4.964973525829198
2020-05-13,2.0989226261289926,2.946863787072964,3.8155758474467563,4.916004205664991
2020-05-14,2.089372200082175,2.9263010338083046,3.5266806192900675,4.8595614132387706
2020-05-15,2.0644381225662345,2.8064617212591,3.5119998372925423,4.718550947193307
2020-05-18,1.9872929661560645,2.6866402982179944,3.505512665448385,4.573593154994365
2020-05-19,1.980271746623737,2.615878955528454,3.4991903825504154,4.456848960650727
2020-05-20,1.9787080922373945,2.525820850435801,3.4504037030883365,4.321727084732057
2020-05-21,1.8879315968238217,2.4345567919256816,3.387223894915378,4.26885746770063
2020-05-22,1.9188910487943005,2.3462219551417176,3.388109460198372,4.168107200849489
2020-05-25,1.8153446478496091,2.4213374234857126,3.3981787839398674,4.043335043781338
2020-05-26,1.9881194751873135,2.408205646894475,2.7844808013942783,3.9869806896508884
2020-05-27,2.019547332590019,2.4988913529398533,2.7566888350579792,3.9206568550784504
2020-05-28,2.0759277902846764,2.4094274701385356,2.82871332015442,3.808349056192929
2020-05-29,1.9746729687047828,2.5376229772161603,2.6107287798438072,3.728615048804123
2020-06-01,2.108350743387561,2.445572666400263,2.7700696226423047,3.6406622051242223
2020-06-02,2.095607651391704,2.4865028605051895,2.8283345259138173,3.6585760513331658
2020-06-03,2.1865280153487134,2.389690440457896,3.1685808750771547,3.7321492959019924
2020-06-04,2.239993622439906,2.547720594986412,3.1422315394666565,3.9305078121109345
2020-06-05,2.2218503657130175,2.522776445732674,3.096388064764979,3.8231965926893188
2020-06-08,2.157423507444983,2.4481766812760593,2.941169187666047,3.804778693015659
2020-06-09,2.3260737407956498,2.348484766766671,3.0947728588087062,3.708607194346528
2020-06-10,2.140126832022549,2.7024601405167794,2.9863498981676075,3.960716833829027
2020-06-11,2.0760310117878245,2.619787518108583,2.871692714692679,3.8445740245803233
2020-06-12,2.0712085269003646,2.509535596263227,2.8598951029714295,3.7329511343515507
2020-06-15,2.1539001170634013,2.409377776437143,3.001380634688921,3.625261731864757
2020-06-16,2.1350253706533215,2.4545094769202342,2.99807874987902,3.678957453297216
2020-06-17,2.1654098919142366,2.3756519219817736,3.0061841023368494,3.590621922829079
2020-06-18,2.383404927329614,2.350743387290897,2.9639741660721017,3.497382386188062
2020-06-19,2.4183622951237536,2.686904621163647,2.9436938246586184,3.4483140473396294
2020-06-22,2.335624725237959,2.635053607142659,2.94320848573052,3.3730444394100236
2020-06-23,2.3602158900446133,2.5238729581601467,2.889290570364972,3.2792851505266607
2020-06-24,2.2612996684376507,2.545883916555973,2.863497694711661,3.2119179287005637
2020-06-25,2.2530719769535485,2.440974554934539,2.9168721016086403,3.142037702648899
2020-06-26,2.1365637743593804,2.347084769980422,2.8957933364829382,3.1227056554192383
2020-06-29,2.1971193261480746,2.2557329407198172,2.966222545675921,3.054348336108345
2020-06-30,2.1301687838335917,2.3083779235749144,2.915582111280524,3.082343985028878
2020-07-01,2.1265330604396664,2.2319168650581203,2.7501774834501407,3.083316275957372
2020-07-02,2.010626531113892,2.145901281133385,2.4653600142778234,3.0253988559509004
2020-07-03,1.9620082034681268,2.142772700816073,2.458919623388627,3.013320102574751
2020-07-06,1.9987496091306773,2.0780605322061563,2.4253816587242802,2.9396799088338423
2020-07-07,2.017955117722615,2.1000009792127985,2.456885368568436,2.950464673907474
2020-07-08,1.7451292761501154,2.0776786409126538,2.019983498282419,2.9326722200464794
2020-07-09,1.7231615461951757,2.0039882000609537,2.0773953472007616,2.8732167584637898
2020-07-10,1.7278806175692416,1.9353011482905618,2.0758475033447907,2.8551517708549214
2020-07-13,1.7518289762145152,1.8785878887687728,2.1462702976270562,2.7828336365690163
2020-07-14,1.6631725277742198,1.8695376471286034,1.9561745953822713,2.7925531985146055
2020-07-15,1.6560710819803175,1.8254075993092844,1.9314810502873159,2.737168658754905
2020-07-16,1.6505987369667448,1.7805521540010796,2.131744199788819,2.6699335771671913
2020-07-17,1.3429888486577468,1.8377441314193939,2.1174557959067255,2.8148640917692145
2020-07-20,1.2846344671873489,1.8252430907826478,2.11374188630133,2.7907341490258033
2020-07-21,1.337748641775216,1.794724328740093,2.1710870658771375,2.759190027976778
2020-07-22,1.255103865935294,1.8019893418287871,2.158604046269575,2.738365798396583
2020-07-23,1.256772131484541,1.7928864259870922,2.182408019116662,2.6830866051718765
2020-07-24,1.2534523752990632,1.7410843220731846,2.158548895284349,2.6668718566244705
2020-07-27,1.252426216817356,1.6883790134316305,2.154198558297582,2.6516534694396254
2020-07-28,1.1533801256679101,1.6395188876398425,2.162086734527315,2.600551764793537
2020-07-29,1.1342713205276058,1.646645857613457,2.086772399572841,2.673629914778059
2020-07-30,1.1705310150281654,1.6011934679750461,2.1148229690629297,2.65799563244109
2020-07-31,1.116393001291814,1.629706236339096,2.140004450373646,2.70344747667954
2020-08-03,1.0999567091048499,1.5931076168657652,2.140004450373647,2.6859888270141923
2020-08-04,0.994221399124058,1.5542905470274524,2.020396000787955,2.62699030617965
2020-08-05,0.9531401735716525,1.5238043285901661,1.9873648501518315,2.5657149182321284
2020-08-06,0.9775576952891611,1.4904686853792668,2.015026881541111,2.5276238243776854
2020-08-07,0.9831436459497859,1.4786243309474023,2.015026881541111,2.4915582973201857
2020-08-10,1.0516200653775898,1.4544874423367238,2.181818813131213,2.4982965722949446
2020-08-11,1.0014513277762267,1.522147094788207,2.109773176704742,2.597934535090882
2020-08-12,1.009266588973921,1.5023715859576297,2.263541262627878,2.5731815529129216
2020-08-13,1.0466954803434625,1.4843566684746856,2.310947033247657,2.6652599582662644
2020-08-14,1.0168110748338481,1.5269693602446957,2.3310022369297227,2.6657426675049303
2020-08-18,1.0458990208929166,1.564311766024567,2.5311864336521497,2.8208588065367795
2020-08-19,1.0236721945548604,1.617151594578951,2.4970935486032775,3.0072988355803982
2020-08-20,0.9838215091696075,1.5764694819473073,2.5334429800832785,2.928547497194566
2020-08-21,1.273409371950528,1.5567930731128437,2.5936277223041615,2.940117131070215
2020-08-24,1.4527969739846844,1.9774881953189274,2.6350115207121254,2.963480991483762
2020-08-25,1.4527969739846844,2.1319332360383894,2.5825329021091106,2.9725973681321083
2020-08-26,1.4650369733673423,2.052410655569447,2.578657827335008,2.898076564290962
2020-08-27,1.4996666296214,2.00336283782283,2.518398962303878,2.8605750770468754
2020-08-28,1.6800651914789075,2.0336528332832122,2.742548345712679,2.8251358898312096
2020-08-31,1.959409532049316,2.284454199756311,2.6857028875137914,3.1711954075477626
2020-09-01,1.9524099881696892,2.8028170287847596,2.7656653380162775,3.2642508871140516
2020-09-02,2.305996324285673,2.7415214819433227,2.9418733908207186,3.3568937070789766
2020-09-03,2.305996324285673,3.032880190027278,2.9638054688428523,3.369338221343643
2020-09-04,2.3114106185658647,2.9023231409762715,2.913866683226773,3.280533329514115
2020-09-07,2.392050325955696,2.8331313588786426,2.9653796030990933,3.200576644461818
2020-09-08,2.5548273634715226,2.9281973188407906,3.0811485180815503,3.252084479410952
2020-09-09,2.673102353161245,2.9883926685810738,3.1681976249085437,3.236462434806961
2020-09-10,2.661855779428364,3.0307776418166403,3.1195466703627592,3.2575396968348453
2020-09-11,2.678041217364803,2.8967092171846502,3.0602131889632638,3.1709942009443473
2020-09-14,2.670954885429553,2.827958077766656,3.046059124586413,3.0958549699068847
2020-09-15,2.6853571191077834,2.736357383237674,2.9597136283608134,3.0557880315298287
2020-09-16,2.6447072031656345,2.6465133411545025,2.7578286835151746,2.9905315875799876
2020-09-17,2.6463002025289506,2.5506304508740665,2.765587856220841,2.948027280000955
2020-09-18,2.6538920206260954,2.4478904949490596,2.7236879759759907,2.907808923098139
2020-09-21,2.5251685469441814,2.353555396142618,2.6867222019546766,2.8360847688265873
2020-09-22,2.4278738493940386,2.2597911548801064,2.6867222019546766,2.7761856932678284
2020-09-23,2.4503644043867663,2.186729713072031,2.7254357449773052,2.7988047004399474
2020-09-24,2.5646869297477703,2.1377247391737964,2.7592528319231993,2.7627372709251015
2020-09-25,2.527034776552305,2.3082703633659647,2.731779465406945,2.756784432029211
2020-09-28,2.3848729625745357,2.2182784938891937,2.336857882265149,2.6886980216585545
2020-09-29,1.9947430912275403,2.1565491814686673,2.10259476882845,2.6235778687262497
2020-10-05,2.123115410810032,2.0763841370062277,2.223992548805604,2.561325685968519
2020-10-06,1.961413484490936,2.2873852295118438,2.4712152398981235,2.8399303133266454
2020-10-07,1.9614134844909363,2.336229781046463,2.46663449142464,3.0996975506482465
2020-10-08,1.915363946517494,2.249147437905719,2.4630217600492625,3.017524716139006
2020-10-12,1.8084721254615583,2.167822301439862,2.345309401864959,2.945338895565417
2020-10-13,1.6686749804788843,2.199363307269868,2.410097804772953,2.897732079592998
2020-10-14,1.595141432750152,2.119242522743576,2.3058414433574437,2.9753793504963366
2020-10-15,1.6938122682280992,2.1668021204670445,2.458755008225942,2.9050578191345053
2020-10-16,1.7061373807243008,2.2537143299477314,2.5342886669870524,3.0068356891104995
2020-10-19,1.6886737540505163,2.257098731526041,2.8148839103187524,3.01294603385196
2020-10-20,1.730125236314802,2.170391643768856,2.873731604261836,3.3049413193618307
2020-10-21,1.7634922063634932,2.182402506903744,3.098970643232846,3.275851136708768
2020-10-22,1.776406216950129,2.1756836718841717,3.096434201126307,3.4778729658194356
2020-10-23,1.78742965229538,2.117153111096418,3.10219584288597,3.4012424455886596
2020-10-26,1.7888277619448956,2.063081355622814,3.102195842885971,3.3160569428580047
2020-10-27,1.786696872523634,1.9903753640442479,3.0721173092681062,3.234553138800047
2020-10-28,1.7679420374036778,1.936931048852503,3.0543255821710793,3.1954762104245993
2020-10-29,1.597289370569201,1.8771587169887067,3.029120570160812,3.1192539149674343
2020-10-30,1.605763429175111,1.8542191240359898,3.0856889328764376,3.0913535131429644
2020-11-02,1.6977295763123565,1.8401711580832787,3.2470939388349955,3.1165748016078627
2020-11-03,1.6954561122516407,2.0810095621706934,3.2470939388349955,3.317641487587977
2020-11-04,1.712781085725512,2.0208058286519432,3.243682504573481,3.22611982923967
2020-11-05,1.7693151755626255,2.128201578160991,3.1588952258058427,3.298141105831273
2020-11-06,1.8444253202297927,2.232781242260276,3.279423584659192,3.3639494311927716
2020-11-09,1.841906362337418,2.2882163087756604,3.2761693659341873,3.4242107346724397
2020-11-10,1.8713376931769354,2.213161474556122,3.5502984448661397,3.3283949061326457
2020-11-11,1.8653737018675531,2.2938813929392987,3.5087441790882408,3.6319256915140556
2020-11-12,1.8453545278166323,2.2095870315938795,3.5602635001465956,3.6707508281766064
2020-11-13,1.7289137795572314,2.217502554543536,3.451300651997172,3.6167111375674694
2020-11-16,1.6927295511490748,2.1439212618537153,3.431201372280964,3.546114659649115
2020-11-17,1.7084802491994977,2.0755006746357423,3.0869618289401064,3.450003982341164
2020-11-18,1.707504444671065,2.011963210939922,3.1156822993489075,3.3535383867584536
2020-11-19,1.6834912702900686,1.99777127066963,2.9181288851721585,3.2923540794080215
2020-11-20,1.6729927560825755,1.9643230563721874,2.892560243435679,3.218780255202725
2020-11-23,1.6808586241221255,1.9222814984006946,2.9764552263196626,3.1338465875874144
2020-11-24,1.677682642104596,1.8953509558955184,2.9641026908500785,3.143267481455444
2020-11-25,1.686458673416834,1.8385805370197457,3.040050124900028,3.076577530578646
2020-11-26,1.6910267379824129,1.819113984672223,3.035535568969027,3.1620133013658887
2020-11-27,1.6974911459198256,1.8083764348803273,3.0595984797261866,3.127000668834503
2020-11-30,1.6808586241221262,1.769111155733138,3.024219694715431,3.0736481329340655
2020-12-01,1.5160726204493655,1.717021242138346,2.85235074314235,3.0436844632819553
2020-12-02,1.5099353502401283,1.668773055638826,2.9167333325714377,2.9945986806210683
2020-12-03,1.4335769449676847,1.6290837543972134,2.7900674168335344,3.0139510679198684
2020-12-04,1.27520306506175,1.673694282151005,2.59816785263696,2.9701970230876404
2020-12-07,1.1893175313919409,1.633619065240635,2.5517314383244334,2.898442406974843
2020-12-08,1.1772445633362638,1.6201194294061143,2.5517314383244334,2.8788428567678315
2020-12-09,1.005792745857254,1.5763445016047506,2.1397374115709042,2.8055144191132895
2020-12-10,1.0588403360010812,1.5388385387894703,1.944809942972749,2.7470511508981965
2020-12-11,0.967790807777731,1.5747400097340012,1.8739314415471553,2.6793868447412956
2020-12-14,0.965204148156789,1.542576291784216,1.836974738660317,2.6177466885623026
2020-12-15,0.9597618752288929,1.525944025759322,1.8252723214958912,2.5769219737745184
2020-12-16,0.9552860454185699,1.4924366663462003,1.8901247124386744,2.517255310523067
2020-12-17,0.8800432889785678,1.4804089871324104,1.9335139488703357,2.540124162218197
2020-12-18,1.1002164289248813,1.456119610449087,2.033013245687993,2.6270773020200564
2020-12-21,1.0832051206181408,1.713101774145861,2.159376012162945,2.6358788508458244
2020-12-22,1.1227093080919108,1.6699625734621535,2.104428437276741,2.6831669648745504
2020-12-23,1.1569664768572399,1.7198011564868976,2.14266189586691,2.677053128727557
2020-12-24,1.263121605577314,1.7350176947865732,2.295243528940416,2.6520121775413377
2020-12-28,1.2305825178887249,1.8598986153814288,2.2817704070471656,2.9402715347502664
2020-12-29,1.3286405511972506,1.80571702783261,2.2790662248260465,2.8894797404805015
2020-12-30,1.3448490798669812,1.8942069633173586,2.2926590924700734,2.861001408131671
2021-01-04,1.3811141120400618,1.8578985055315993,2.2510632408454683,2.8595784319633597
2021-01-05,1.4213675507361674,1.8586949734495248,2.3393324241065385,2.798581542306579
2021-01-06,1.4791567739441185,1.8859525419149927,2.4229262119535155,2.8854652107813323
2021-01-07,1.4919785521246647,1.9632832022745272,2.4448585507822975,2.964235309757994
2021-01-08,1.4810871168229967,1.9213256139168642,2.3801560573086067,2.9032801872991607
2021-01-11,1.5072839022243856,1.86913335361037,2.5255645290659636,2.8289130545958208
2021-01-12,1.5265897256552596,1.8469115037113748,2.604593012719024,2.896996559757961
2021-01-13,1.4930792726060216,1.8266900133222566,2.604593012719024,2.937191997379187
2021-01-14,1.5121570843067396,1.769009374302202,2.6173596292010437,2.861389077390146
2021-01-15,1.5479479503984845,1.7559593066565682,2.6108017378356614,2.8146206016195343
2021-01-18,1.5479479503984845,1.785387141182691,2.658123219043663,2.7445073008989596
2021-01-19,1.5541802310144734,1.7321102229026464,2.6045107391746702,2.7245640254241383
2021-01-20,1.5490242704606667,1.7096770976423274,2.4942887143384533,2.6578773593805316
2021-01-21,1.403889155846988,1.6604649195204173,2.4398575290177797,2.602029463856825
2021-01-22,1.4620435795732738,1.6214288346818821,2.6006043253718594,2.540733348233643
2021-01-25,1.4195069566578404,1.7000955920104501,2.5600037202353856,2.8226186661275343
2021-01-26,1.3665911709693706,1.717458067829676,2.528560667181828,2.8076665811598844
2021-01-27,1.3312901011174614,1.6691773831036683,2.2758148723772065,2.749101956169222
2021-01-28,1.3525813064197652,1.6899557245683026,2.2368770747671833,2.684344190211524
2021-01-29,1.2591569363968096,1.671294458555848,2.208597917662856,2.6205190890149823
2021-02-01,1.2816470058557692,1.6314073392017265,2.218858565419004,2.5584024003475303
2021-02-02,1.2436313953977918,1.6564433896570325,2.308369863902096,2.5911307220472755
2021-02-03,1.1687192827641606,1.6251555289250201,2.132738012173878,2.6212990062551125
2021-02-04,1.0651179232724453,1.5838565114635756,2.0425241153789897,2.559650165115452
2021-02-05,1.0452614163793874,1.5457618840959497,2.029895610733753,2.567358984137979
2021-02-08,1.0715809415465214,1.5090092056813427,2.2252875683616105,2.5157999140979004
2021-02-09,1.0400091574688481,1.530290652013395,2.0500174215287523,2.710256354341985
2021-02-10,1.0105161340339266,1.5017933975346225,1.9673525841790922,2.6501438938623414
2021-02-15,1.008912663169998,1.4685254936003178,2.0653029294697065,2.5991156086646034
2021-02-16,1.0253454702359335,1.437940576467484,2.137867205996704,2.6886366559489776
2021-02-17,0.9521404458226961,1.4766497558178722,2.1452605569354097,2.6720820476742664
2021-02-18,0.9498872113497098,1.4454057912566218,2.0834838040898545,2.643076968826854
2021-02-19,0.9498872113497104,1.4184812511543043,2.1022550250804866,2.586060880890196
2021-02-22,1.0827214389147992,1.4262177197009822,2.2843567397159488,2.5863492032478446
2021-02-23,1.0827214389147999,1.6065658322818375,2.5136579302833044,2.861012323834792
2021-02-24,1.049557729985089,1.5718215206073014,2.5110422802759187,2.950220616454621
2021-02-25,1.0042765697612648,1.5861502480405174,2.602233472926476,3.0392438361494727
2021-02-26,1.1341453673518853,1.556609095499917,3.004219255203137,3.128144999830716
2021-03-02,1.0743990568375255,1.6975670163237784,2.9939780830702016,3.61663956929365
2021-03-03,1.052570549609285,1.649249802819851,3.061799968583677,3.513168181382214
2021-03-04,1.0959014554238133,1.6110989340467392,3.0598163654827633,3.4512590743348364
2021-03-05,1.2420221606795407,1.6685244175153295,3.062732984334954,3.3819424461679364
2021-03-08,2.104021093502819,1.9121388886752735,2.9933815883267014,3.3636058714713295
2021-03-09,2.480840871271565,3.2140478458777486,2.9901345725409607,3.395233978871641
2021-03-10,2.768238222614318,3.786373803429466,2.99288044086851,3.3021396308722317
2021-03-11,2.771212559082949,3.8799521141739195,3.0112408453279493,3.2112461510688606
2021-03-12,2.946119319990123,3.696764616789243,3.3212805906614884,3.1413969702519036
2021-03-15,2.961836624541639,3.9312738137195344,3.365504278353991,3.711442972995508
2021-03-16,3.200803470559052,3.758605037690296,3.7035311335457743,3.7961527978418226
2021-03-17,3.2008034705590513,3.8555870216590016,3.7238421019157064,3.940657717923036
2021-03-18,3.3403022389626753,3.674307167782092,3.6519727219551834,3.9633113175845054
2021-03-19,3.3384841156543197,3.724934978481894,3.8942876358168728,3.894158359962793
2021-03-22,3.364803822201939,3.553963580224444,4.227545725020946,3.963253930823674
2021-03-23,3.371484059268971,3.4103699249706514,4.243875138417271,4.184504019905026
2021-03-24,3.4250408409104813,3.297969032511,4.333644677459866,4.072389327797969
2021-03-25,3.480893426639067,3.2619163115405043,4.254834784996837,4.207235352464737
2021-03-26,3.50346766993585,3.2129295190458143,4.230321388218522,4.098577873355403
2021-03-29,3.5113150433040543,3.211497085198989,4.298443793702447,4.1368523488330045
2021-03-30,3.5521690221475635,3.082555035095445,4.628164297203027,4.158664761036252
2021-03-31,3.6124783736376904,3.158003451464965,4.659644376375276,4.904480941877092
2021-04-01,3.6056173105969247,3.1102392056800734,4.718085770027221,4.778968334883294
2021-04-02,3.5976844404885404,2.98163506738053,4.7510500092586065,4.725200746003947
2021-04-05,3.7159886206192057,2.875013484903203,4.820995747768298,4.650689830486152
2021-04-06,3.3035334618152903,3.2552733888598318,4.803188425162921,4.669050481759043
2021-04-07,2.9121257168048538,3.1538212464610442,4.82105995063524,4.562729534152614
2021-04-08,2.766069929908291,3.0225379909888375,4.896475895016354,4.443916405177053
2021-04-09,2.771186783758214,2.9380652103864566,4.888689570251493,4.415033297247861
2021-04-12,2.5427581575169604,2.8174970313800833,4.53533744216301,4.28149310852218
2021-04-13,2.539806891796903,2.8797638773900562,4.444150783949187,4.212585788650804
2021-04-14,2.449606382374814,2.7555391566827625,4.347873043224696,4.147260310184745
2021-04-15,2.6267669789885715,2.825317298502471,4.269693866577051,4.109296496173938
2021-04-16,2.4808504686133412,2.9851475237637013,4.226148759016097,4.029121406068747
2021-04-19,2.507104191806041,2.8616718111817283,4.203637880285528,3.913618558801893
2021-04-20,2.493391264924137,2.7893911655294685,4.0353320510095205,3.9450028159736132
2021-04-21,2.497980136411165,2.6689073563127756,4.02760711187412,3.8850569814078386
2021-04-22,2.4307357302833585,2.6330796939480834,3.8218606787295353,3.771172947004084
2021-04-23,2.36610992780897,2.522815189023171,3.893150272930522,3.6616343304741004
2021-04-26,2.2734282901547975,2.423686367909381,3.834269036937681,3.6981865684506294
2021-04-27,2.292918705596901,2.330911934655749,3.6953896630673104,3.682018966581638
2021-04-28,2.1659815766705335,2.3024818555941273,2.8076680715497635,3.5803746560474123
2021-04-29,2.1248305254548523,2.2624452978759875,2.819093065914227,3.4828626039376185
2021-04-30,2.1438061390677894,2.2074676089561116,2.7230322733865533,3.443548394808452
2021-05-03,2.1411389937311798,2.175586453046589,2.6849581002317295,3.4214292773240995
2021-05-04,1.7505101297295342,2.1220374867477774,2.498513843982338,3.347402675267923
2021-05-06,1.7749580813292996,2.06297194864113,2.569880486381744,3.2768252989952513
2021-05-07,1.77039140143803,2.106689610292439,2.5873317750697655,3.308216050264962
2021-05-10,1.7400054734451393,2.0310519720291187,2.4344354972921627,3.2789337941143724
2021-05-11,1.7664869630077062,1.960517456876759,2.4369281991103056,3.2290522563492083
2021-05-12,1.6310382320122718,1.9765248834689348,2.3772833635215123,3.1411333036642604
2021-05-13,1.6335908446177858,1.907357385405449,2.402835626425374,3.0907068063206595
2021-05-14,1.4820834755746513,1.8472720065448929,2.2358230614037256,3.122674858941753
2021-05-17,1.1897979020065002,1.8096229993011812,2.416875196257695,3.039125412556761
2021-05-18,1.1771232083427234,1.7804380121036225,2.416678160892197,3.111964557041227
2021-05-20,1.1451346354614151,1.739107414027905,2.174276015246486,3.029812883700647
2021-05-21,1.1600082101515758,1.7010690709380787,2.1977585984686296,2.9745363726125165
2021-05-24,1.2016258826709665,1.6814061797838935,2.196436507922155,2.9328895878338397
2021-05-25,1.3362527562446584,1.7883119812413548,2.1989716211165904,2.8572684719853307
2021-05-26,1.4156775258309626,1.9319858403656487,2.0565227239896084,2.8043000884885387
2021-05-27,1.815567601133523,2.003143962334519,2.121432579762112,2.7346322108004912
2021-05-28,2.037061375515981,2.49871763136609,2.2756579373049433,2.8112590416414927
2021-05-31,2.4352764583454296,2.8210600095609433,2.435755480729687,2.92246152480337
2021-06-01,2.470656361605736,3.3948895009823765,2.3955414936124564,3.048897831142417
2021-06-02,2.482337607981645,3.2737694525894017,2.3330033780311386,2.9792187933224703
2021-06-03,2.4863436532194814,3.1479561653269807,2.297524547772884,2.904413594902507
2021-06-04,2.5242632116926313,3.0170327661679637,2.382835445830179,2.829998370501004
2021-06-07,2.506087825770723,2.9737692267566898,2.254836072597223,2.848647066879921
2021-06-08,2.6179326631087116,2.8990174357834078,2.404262088557767,2.7932287687325386
2021-06-09,2.706473720544879,2.9516537209748037,2.3697900248555186,2.933698264843671
2021-06-10,4.029468829463637,2.977378886294518,2.37581063859815,2.8741939120091433
2021-06-11,4.118674081603956,5.243924009268723,2.355843797877939,2.8125164760188883
2021-06-14,4.177029019359505,5.088162897320839,2.2451004856077468,2.7537235978594357
2021-06-15,4.186355387275599,4.986319960817381,2.250693014966501,2.7059219979830784
2021-06-16,4.233691398430318,4.836750807155533,2.1268465366537717,2.6547409490655474
2021-06-17,4.288894851546149,4.668653573934407,2.1505591742392753,2.6188778655179243
2021-06-18,4.335550714730485,4.665264277877238,2.30757551597011,2.577994133816382
2021-06-21,4.367449947923739,4.475291913360365,2.346253345635275,2.7642503719765488
2021-06-22,4.434963896347386,4.471846874481353,2.5364298118568427,2.7877605473206812
2021-06-23,4.419345997726255,4.329047626752469,2.514879529444501,2.8926168036801254
2021-06-24,4.5000687825431145,4.1240293419425695,2.5903943439451096,2.820526635663887
2021-06-25,4.395035077599878,4.234828869818161,2.5571282255500405,2.8218130319765846
2021-06-28,4.35557114509682,4.444318870936643,2.5571282255500427,2.8348307035386044
2021-06-29,4.251223913404794,4.357265466344528,2.5188527244797356,2.943629941809713
2021-06-30,4.232442725964692,4.182487398796871,2.498923577786841,3.058919783230061
2021-07-01,4.204391128558899,3.9905618701452545,2.498923577786841,2.9807111031074265
2021-07-02,4.177496402209845,3.8704503483827417,2.5058217927743374,2.9058418446127954
2021-07-05,4.26949868809197,3.701382422346901,2.4738441264365676,2.834203006541167
2021-07-06,4.221210613984932,3.638053331155946,2.5729175583187107,2.808937256043148
2021-07-07,4.318900874285582,3.469743027584536,2.9396549846149305,2.8422807020423666
2021-07-08,4.486381509370223,3.6424389336130787,3.072179310243088,3.4040108600676113
2021-07-09,3.3930180412976663,3.9142256277576672,3.2432200342369883,3.5002057355096476
2021-07-12,3.2960438046095186,3.759295734981207,3.2472919120252723,3.5718290671637054
2021-07-13,3.2825150055871464,3.6231318436410316,3.236973895477068,3.485750378177948
2021-07-14,3.3580252133260324,3.6280364233115368,3.278966155302467,3.3935411502583714
2021-07-15,3.86712025254181,3.6324428701527434,3.2717695808959695,3.374487952252905
2021-07-16,3.825522062100678,4.651545403190009,3.269403615340267,3.281552276048264
2021-07-19,3.8061291422676424,4.466587945245594,3.238966619448984,3.2059660294466377
2021-07-20,3.8158753598492616,4.26524259422383,3.5677724142663614,3.279753673675981
2021-07-21,3.884517497769338,4.20942449800147,3.4290426263511753,3.7136333466911147
2021-07-22,3.8877340688987667,4.203600270898529,3.4947579792216468,3.632015554715445
2021-07-23,3.733752102363617,4.014973003724034,3.4456667058232826,3.5844344015685667
2021-07-26,3.5146699364100655,3.82544757642709,3.3756480859236544,3.553874008624256
2021-07-27,3.4505762113705254,3.7303927252732887,3.274468331980455,3.5469395889118416
2021-07-28,3.5533753236150245,3.6010401546962996,3.2170305740365173,3.5040421011319496
2021-07-29,3.5768168876277455,3.6281774031418434,3.4164796696794992,3.4589871927203415
2021-07-30,3.5567240143544585,3.5058318148119723,3.414806694661467,3.5188509284254827
2021-08-02,3.5949435388638626,3.40323302121015,3.600019841215167,3.4775181310310033
2021-08-03,3.5491648917134597,3.33482152472644,3.5942281772970683,3.55109218255982
2021-08-04,3.6051748521099083,3.1881247465738007,3.5140398675137705,3.4711155320745113
2021-08-05,3.4504934084714236,3.189181680126019,3.1987944157581767,3.4756471889797234
2021-08-06,3.2313494158971787,3.049318862072702,3.147773211410913,3.3872767950815965
2021-08-09,3.226187489016363,3.019253309214834,3.010837567379354,3.3441875397034284
2021-08-10,3.2118382216271026,2.8895136257998346,3.006643437773214,3.290899874941646
2021-08-11,3.1324644185263026,2.764705593602701,3.0570605240359603,3.201366298997099
2021-08-12,3.033299319537188,2.672885987989114,3.012861319963681,3.168708612199606
2021-08-13,2.068689486239105,2.5643099905614384,3.0090656673585827,3.0936706871688298
2021-08-17,2.0401330488825664,2.4704877049233587,3.144837038703268,3.0139890010388175
2021-08-18,2.034429837056265,2.3747009845312537,3.075974487478558,3.1970745865808103
2021-08-19,1.9978202407338188,2.2903711531977953,2.641193813771471,3.1253107260825526
2021-08-20,1.8076161623741394,2.3971642974285134,2.631077997432109,3.072043997527136
2021-08-23,1.9774562784884397,2.3006579879602653,2.748662012169337,3.0087033317043903
2021-08-24,2.1558005915381457,2.501961258145089,2.8462088401775225,3.126186210789331
2021-08-25,2.0909328061896257,2.713202371798558,2.7507488157988877,3.2494117399152813
2021-08-26,2.1792528208408677,2.6249797318966617,2.7082238073091616,3.170816424752921
2021-08-27,2.028933569284969,2.688115903335814,2.6394894888793745,3.0852834044150055
2021-08-30,1.9888738139004862,2.593153174617956,2.6096889068385405,3.008522149988305
2021-08-31,1.9448589127430835,2.497424719070037,2.5452476724840865,3.040001788411365
2021-09-01,1.8964377634070166,2.3955170731558613,2.455120984314009,2.9652007592480847
2021-09-02,1.912564969329089,2.3477330395156346,2.426441643151344,2.986708470357935
2021-09-03,1.8224917531984093,2.286181117305356,2.2951294184901627,2.9115818956239115
2021-09-06,1.8622311247277505,2.2475254718834172,2.3382940464404802,2.8396941681104932
2021-09-07,1.7960008484460876,2.2515404410075237,2.308782404315342,2.8396930041354143
